Date,Temperature,Max_Temperature,Min_Temperature,Relative_Humidity,Rainfall,Wind_Speed,Solar_Radiation
2017-01-26,20.73,29.01,13.77,58.67,0.11,3.59,26.22
2017-01-27,20.41,28.59,13.27,57.2,0.13,3.03,25.15
2017-01-28,20.64,29.01,13.22,56.9,0.09,2.76,23.21
2017-01-29,20.75,28.63,14.51,61.16,0.54,2.18,20.31
2017-01-30,21.65,30.29,14.97,60.25,0.16,2.95,23.61
2017-01-31,20.77,27.56,16.18,68.27,2.49,3.27,18.59
2017-02-01,20.76,27.82,15.13,65.95,2.18,3.02,25.41
2017-02-02,20.73,28.67,13.96,63.8,1.01,3.56,25.43
2017-02-03,21.22,29.7,14.69,55.31,0.21,3.77,27.39
2017-02-04,20.24,27.78,13.65,57.66,0.23,3.92,25.24
2017-02-05,20.09,27.56,14.48,64.71,0.24,4.18,25.93
2017-02-06,20.3,27.95,15.05,67.72,0.61,3.8,26.13
2017-02-07,20.98,28.94,14.31,61.81,0.06,3.44,27.16
2017-02-08,21.22,29.55,15.1,56.85,0.03,3.78,26.91
2017-02-09,20.89,29.41,13.31,54.65,0.03,4.07,27.91
2017-02-10,20.35,28.85,12.34,55.28,0.0,3.87,28.18
2017-02-11,20.94,29.11,14.98,55.72,0.01,4.14,27.21
2017-02-12,20.52,29.37,12.25,52.15,0.0,3.69,27.16
2017-02-13,21.23,30.52,13.52,53.89,0.0,3.42,27.6
2017-02-14,21.27,29.49,14.96,57.05,0.0,3.94,24.45
2017-02-15,20.52,28.48,14.59,59.24,0.35,4.18,25.75
2017-02-16,20.0,27.78,14.52,64.5,5.44,4.12,22.98
2017-02-17,19.76,26.71,14.67,73.5,5.43,3.32,23.05
2017-02-18,20.36,27.78,15.16,70.85,3.47,3.7,22.6
2017-02-19,19.01,25.73,14.44,76.78,5.06,3.86,20.6
2017-02-20,18.94,26.14,12.35,68.4,0.76,3.88,25.13
2017-02-21,19.8,27.79,12.8,59.35,0.0,3.62,24.89
2017-02-22,19.63,25.93,14.45,58.34,0.06,2.77,20.43
2017-02-23,19.88,26.89,15.0,64.88,0.55,2.51,20.43
2017-02-24,20.65,27.98,14.65,65.69,0.49,3.35,22.97
2017-02-25,20.14,27.28,15.56,67.76,0.38,3.95,22.54
2017-02-26,20.64,28.27,14.0,61.93,0.15,3.65,26.39
2017-02-27,20.83,27.41,14.81,59.94,0.14,3.57,23.82
2017-02-28,20.2,27.17,14.91,62.49,0.28,3.47,24.13
2017-03-01,19.64,27.01,12.89,64.91,0.79,3.82,26.36
2017-03-02,21.39,30.55,12.42,51.16,0.01,3.0,26.97
2017-03-03,21.4,29.6,14.31,56.01,1.27,2.57,24.0
2017-03-04,21.79,29.73,14.56,56.05,0.28,2.9,21.21
2017-03-05,22.04,30.72,14.33,47.72,0.0,3.02,27.42
2017-03-06,22.38,31.56,15.0,45.14,0.0,2.75,26.75
2017-03-07,23.01,32.4,14.72,41.9,0.0,3.07,26.67
2017-03-08,22.08,30.29,15.13,47.72,0.0,3.69,27.99
2017-03-09,21.87,30.17,14.78,48.01,0.01,3.29,24.85
2017-03-10,21.82,29.98,15.44,51.56,0.02,3.41,26.16
2017-03-11,21.53,29.64,13.77,52.12,0.0,4.06,28.37
2017-03-12,20.8,28.29,15.11,62.06,0.88,4.03,25.37
2017-03-13,21.8,31.41,13.11,48.79,0.0,3.38,28.32
2017-03-14,22.33,31.48,13.61,48.37,0.05,3.53,26.42
2017-03-15,22.25,31.2,15.6,59.33,0.57,3.83,24.35
2017-03-16,22.25,30.13,15.98,56.97,0.24,4.15,24.34
2017-03-17,22.01,29.5,16.0,57.17,0.11,2.59,24.91
2017-03-18,21.18,26.09,16.31,57.03,0.38,3.06,24.86
2017-03-19,21.72,30.25,15.92,61.09,0.48,4.13,25.61
2017-03-20,21.84,28.49,15.57,61.96,1.61,3.2,25.96
2017-03-21,21.96,29.98,15.69,62.6,0.18,3.51,23.86
2017-03-22,21.45,28.91,16.28,66.9,2.02,3.97,23.88
2017-03-23,22.08,30.39,15.83,61.1,0.98,3.58,24.86
2017-03-24,22.08,30.06,15.28,55.97,0.15,3.57,26.97
2017-03-25,22.09,30.64,15.45,54.16,0.1,3.2,24.96
2017-03-26,22.78,30.73,15.25,54.43,0.78,2.7,22.85
2017-03-27,22.04,29.59,16.78,63.4,1.68,3.32,21.78
2017-03-28,21.8,29.71,16.47,64.02,0.65,3.98,25.68
2017-03-29,21.48,28.92,16.31,64.8,0.64,4.22,22.21
2017-03-30,20.85,28.08,15.84,68.57,2.32,4.4,23.66
2017-03-31,21.48,29.09,16.06,61.61,0.7,4.14,26.24
2017-04-01,21.15,28.99,14.61,57.15,0.98,3.98,25.67
2017-04-02,21.43,29.45,14.78,55.35,0.91,3.78,28.06
2017-04-03,21.5,29.72,15.31,58.15,0.88,3.47,24.24
2017-04-04,21.34,30.46,14.77,60.87,1.32,3.47,25.16
2017-04-05,20.13,29.38,12.73,61.5,5.09,3.17,23.85
2017-04-06,20.02,27.19,14.05,72.28,2.16,3.5,21.7
2017-04-07,19.5,26.65,15.03,72.69,2.09,3.69,18.63
2017-04-08,19.51,26.32,14.78,74.63,1.93,3.83,18.19
2017-04-09,19.95,26.54,15.73,73.66,1.11,4.13,23.89
2017-04-10,19.32,25.92,15.46,78.09,2.32,3.76,21.52
2017-04-11,19.79,25.82,15.24,70.4,0.07,3.59,25.83
2017-04-12,20.54,27.88,15.56,66.72,0.01,4.26,24.84
2017-04-13,20.91,28.67,15.36,61.36,0.0,3.95,26.09
2017-04-14,20.53,28.63,12.42,59.01,0.0,2.93,24.62
2017-04-15,22.42,31.56,14.76,52.43,0.0,2.53,25.34
2017-04-16,20.92,28.46,15.81,67.32,1.01,2.95,21.24
2017-04-17,21.94,30.83,15.12,63.75,2.53,3.2,20.45
2017-04-18,18.86,23.25,16.68,80.41,8.92,2.79,17.97
2017-04-19,20.17,27.43,15.42,72.52,4.93,3.09,18.78
2017-04-20,19.44,25.6,15.66,76.45,8.48,3.42,19.61
2017-04-21,19.95,26.84,15.03,71.17,0.66,3.31,23.34
2017-04-22,19.91,27.77,14.77,69.23,1.65,3.51,20.78
2017-04-23,20.2,27.77,14.84,68.7,0.96,3.24,21.65
2017-04-24,20.79,28.29,15.15,70.19,0.14,3.34,21.39
2017-04-25,19.56,26.18,15.41,73.99,4.19,3.55,21.32
2017-04-26,20.3,28.03,15.12,69.91,0.87,3.31,21.87
2017-04-27,20.29,27.93,14.9,73.13,4.66,3.32,21.5
2017-04-28,20.76,28.49,14.64,66.41,0.82,2.53,23.22
2017-04-29,19.91,27.26,14.87,71.48,3.25,3.05,19.5
2017-04-30,19.54,26.61,14.75,71.84,1.8,2.82,17.74
2017-05-01,17.69,23.34,14.19,77.97,4.08,2.14,16.6
2017-05-02,19.35,26.94,13.89,72.59,1.89,2.72,18.65
2017-05-03,17.89,24.31,13.76,81.83,45.02,2.65,19.99
2017-05-04,18.06,23.86,12.97,78.01,2.14,2.56,17.98
2017-05-05,18.28,24.61,14.06,81.97,7.22,2.6,16.06
2017-05-06,18.69,24.61,15.14,81.44,2.31,3.18,15.8
2017-05-07,19.01,25.55,14.73,78.11,0.92,2.88,18.53
2017-05-08,19.07,25.96,14.33,76.37,2.85,2.72,17.39
2017-05-09,17.56,23.8,13.85,80.1,7.44,3.03,17.46
2017-05-10,17.99,24.55,12.64,78.43,2.78,2.35,17.66
2017-05-11,18.85,24.73,14.29,81.05,12.91,2.69,18.57
2017-05-12,18.69,24.45,14.81,79.97,0.7,2.42,17.41
2017-05-13,18.49,24.99,14.12,71.82,0.21,2.51,18.89
2017-05-14,18.62,25.7,13.95,75.37,0.3,2.21,21.73
2017-05-15,18.9,25.74,13.6,75.39,0.1,2.34,18.24
2017-05-16,19.45,26.94,13.79,71.87,0.19,2.2,22.33
2017-05-17,18.89,26.26,13.86,74.32,0.61,2.3,18.74
2017-05-18,18.95,25.73,14.57,76.95,0.29,2.45,15.75
2017-05-19,18.7,26.08,13.91,67.94,0.33,2.53,16.69
2017-05-20,19.22,26.84,13.85,69.94,0.94,2.65,22.55
2017-05-21,18.76,25.63,13.44,71.13,0.29,2.73,17.75
2017-05-22,18.85,26.41,14.12,71.04,0.52,2.78,21.21
2017-05-23,18.48,26.12,13.39,69.53,0.36,2.64,17.63
2017-05-24,18.88,27.07,13.0,70.94,0.4,2.45,24.03
2017-05-25,19.54,28.08,13.44,70.6,0.24,2.2,23.24
2017-05-26,19.3,27.74,12.95,67.78,0.22,1.43,23.66
2017-05-27,19.42,27.22,12.11,64.97,0.11,1.7,21.68
2017-05-28,19.68,25.85,15.33,76.91,3.39,1.69,19.79
2017-05-29,18.72,24.01,15.39,77.93,2.2,2.59,11.31
2017-05-30,19.08,25.8,14.55,72.45,0.76,2.37,16.35
2017-05-31,19.03,26.3,13.85,72.88,0.26,2.38,18.87
2017-06-01,19.28,26.37,13.84,69.81,0.06,2.04,20.78
2017-06-02,19.86,27.54,13.61,70.82,0.15,1.9,19.92
2017-06-03,19.56,27.16,14.1,72.44,0.27,2.4,21.21
2017-06-04,19.58,26.51,14.23,72.98,0.29,2.2,17.92
2017-06-05,18.56,24.82,14.72,70.71,0.22,2.25,16.6
2017-06-06,18.75,26.21,13.45,72.19,0.17,2.38,19.39
2017-06-07,19.74,28.17,13.7,69.88,0.19,2.19,21.01
2017-06-08,19.58,27.23,14.22,71.87,0.22,2.12,21.06
2017-06-09,18.93,26.06,13.69,72.54,0.21,2.35,21.32
2017-06-10,18.69,26.61,13.15,68.38,0.41,2.37,18.23
2017-06-11,17.9,26.38,11.69,66.7,0.1,2.28,20.76
2017-06-12,18.4,26.33,11.71,71.46,1.58,2.8,20.91
2017-06-13,18.47,25.73,11.98,69.41,0.35,2.72,19.14
2017-06-14,18.46,26.19,12.73,71.03,1.5,2.82,15.91
2017-06-15,18.15,24.59,13.66,72.51,0.35,2.57,18.67
2017-06-16,18.76,26.04,13.62,66.45,0.07,2.52,17.33
2017-06-17,18.55,26.61,12.99,66.0,0.13,2.72,18.6
2017-06-18,18.05,24.8,12.94,70.45,0.09,2.68,16.79
2017-06-19,18.32,25.7,12.12,68.22,0.17,2.71,19.04
2017-06-20,18.61,25.99,12.97,68.83,0.34,2.56,20.9
2017-06-21,18.22,25.13,12.97,68.92,0.42,1.54,20.42
2017-06-22,18.32,26.25,12.73,69.45,0.25,2.09,16.32
2017-06-23,18.25,26.69,12.41,63.96,0.04,2.15,17.52
2017-06-24,18.25,26.09,12.69,70.9,0.81,2.66,20.28
2017-06-25,19.21,27.36,12.97,65.66,0.22,2.38,20.79
2017-06-26,18.78,25.91,13.38,67.73,0.07,2.64,14.24
2017-06-27,18.27,26.38,12.27,66.88,0.13,3.1,17.82
2017-06-28,18.21,26.34,12.44,66.32,0.21,2.9,14.99
2017-06-29,18.37,25.98,12.4,68.73,0.33,2.62,17.32
2017-06-30,17.97,23.63,14.02,71.91,0.89,2.57,16.45
2017-07-01,18.51,25.63,12.33,65.72,0.15,2.18,21.74
2017-07-02,18.18,25.25,12.23,66.68,0.3,1.61,21.77
2017-07-03,17.39,22.03,13.81,76.59,0.69,1.95,18.12
2017-07-04,17.37,23.46,13.28,71.1,0.98,2.32,10.37
2017-07-05,17.8,23.95,12.71,69.59,0.56,2.35,16.92
2017-07-06,16.82,23.11,12.0,67.73,1.36,2.38,15.81
2017-07-07,18.01,25.9,12.1,63.98,0.02,2.27,22.38
2017-07-08,17.97,26.3,10.28,63.07,0.06,2.59,22.43
2017-07-09,18.71,26.51,11.87,60.52,0.1,1.99,23.72
2017-07-10,18.15,24.28,13.22,64.98,0.56,1.52,22.2
2017-07-11,18.61,25.67,11.98,65.14,0.98,1.28,21.67
2017-07-12,18.05,24.37,14.22,72.87,2.89,1.97,19.96
2017-07-13,18.77,26.36,12.71,69.87,0.72,2.02,18.67
2017-07-14,17.5,22.76,13.47,79.17,2.96,1.81,16.83
2017-07-15,17.49,24.13,12.51,74.53,1.19,1.82,19.08
2017-07-16,18.36,25.61,12.21,66.6,0.13,1.81,21.0
2017-07-17,18.92,25.97,13.03,66.69,0.11,2.16,20.3
2017-07-18,18.84,26.47,12.95,61.92,0.04,2.49,22.58
2017-07-19,18.99,27.82,9.98,58.54,0.04,2.15,21.62
2017-07-20,19.21,26.49,12.86,64.6,0.22,2.05,22.07
2017-07-21,19.21,26.8,13.98,71.42,0.84,2.23,20.92
2017-07-22,17.4,22.35,13.37,75.15,1.36,2.07,14.93
2017-07-23,18.41,24.88,13.41,71.75,0.75,2.19,15.02
2017-07-24,17.63,23.05,13.75,74.16,2.45,2.28,12.16
2017-07-25,17.78,24.3,11.6,66.04,0.12,2.04,18.05
2017-07-26,17.98,24.0,12.76,69.09,1.68,2.07,15.85
2017-07-27,18.53,25.94,13.41,70.69,0.56,2.19,16.71
2017-07-28,18.53,26.64,12.94,68.54,0.8,2.0,11.83
2017-07-29,17.97,25.09,11.66,68.89,0.25,2.0,16.91
2017-07-30,17.77,23.98,12.51,65.39,1.53,2.22,19.94
2017-07-31,17.47,22.94,12.83,72.97,2.14,2.7,14.01
2017-08-01,18.26,25.41,12.74,64.8,0.56,2.94,15.96
2017-08-02,17.1,23.37,12.3,71.32,0.69,2.31,9.37
2017-08-03,17.69,25.0,12.69,73.52,1.57,2.87,12.07
2017-08-04,18.13,25.42,13.07,69.36,0.33,2.58,15.67
2017-08-05,18.81,26.31,12.05,64.39,0.19,1.91,17.77
2017-08-06,19.42,26.66,12.75,63.28,0.16,2.11,22.81
2017-08-07,19.15,26.16,13.97,66.46,0.27,2.21,19.77
2017-08-08,17.44,23.05,13.37,67.8,0.35,2.24,19.59
2017-08-09,18.34,26.48,12.62,67.12,0.91,2.44,14.87
2017-08-10,18.22,25.67,12.34,62.52,0.57,2.52,18.33
2017-08-11,16.95,23.06,11.54,66.0,0.84,2.11,16.18
2017-08-12,17.89,24.63,12.44,65.11,0.39,2.9,13.98
2017-08-13,17.55,23.97,11.75,56.52,0.09,2.4,18.04
2017-08-14,18.13,25.42,12.44,69.81,0.68,2.99,15.67
2017-08-15,18.16,26.08,12.21,67.3,0.95,3.36,15.74
2017-08-16,18.92,27.83,12.56,63.32,0.51,2.94,20.26
2017-08-17,19.78,28.82,13.07,62.87,0.52,2.97,24.33
2017-08-18,19.78,28.0,13.01,58.24,0.03,2.92,24.31
2017-08-19,19.9,27.98,13.72,65.56,0.29,3.25,22.6
2017-08-20,19.82,28.38,12.09,59.36,0.06,3.16,21.7
2017-08-21,19.48,27.12,13.35,63.39,0.11,3.1,19.7
2017-08-22,19.9,27.36,13.15,61.4,0.2,2.2,20.68
2017-08-23,19.77,27.63,14.14,67.7,3.88,2.25,19.01
2017-08-24,17.06,22.17,12.81,73.13,2.39,1.72,20.24
2017-08-25,18.98,28.36,11.7,58.91,0.05,2.37,22.5
2017-08-26,18.91,26.33,13.14,58.92,0.03,2.48,19.18
2017-08-27,19.47,28.57,11.28,55.51,0.0,2.44,25.84
2017-08-28,18.69,25.16,12.73,64.34,0.1,2.46,21.56
2017-08-29,19.29,26.96,13.55,65.35,0.37,2.29,19.08
2017-08-30,19.05,26.46,13.51,65.94,1.11,2.23,16.5
2017-08-31,18.68,24.34,13.89,72.74,3.24,1.73,19.21
2017-09-01,16.58,20.69,13.56,76.24,2.17,1.57,19.16
2017-09-02,18.23,25.21,12.77,68.95,0.26,1.66,22.08
2017-09-03,17.7,24.24,13.52,75.26,0.75,2.49,12.8
2017-09-04,18.48,25.33,13.85,67.96,0.35,2.36,11.46
2017-09-05,19.11,26.87,12.99,64.45,0.24,2.33,19.43
2017-09-06,17.37,22.62,12.76,67.64,0.41,2.05,21.2
2017-09-07,17.84,24.31,10.68,60.47,0.08,2.01,22.78
2017-09-08,18.7,25.54,13.24,67.53,0.95,3.01,18.06
2017-09-09,19.29,26.91,13.39,67.95,1.09,2.94,21.31
2017-09-10,18.8,26.12,13.01,68.86,1.31,2.6,18.86
2017-09-11,19.93,28.76,13.68,64.17,1.09,2.62,22.88
2017-09-12,17.58,22.95,13.53,72.43,1.53,2.49,20.7
2017-09-13,18.48,26.28,12.55,68.73,1.33,3.04,22.35
2017-09-14,18.91,25.97,13.17,70.39,1.11,2.92,17.27
2017-09-15,18.42,23.95,14.37,70.69,2.19,1.77,20.33
2017-09-16,20.09,28.08,14.02,69.77,2.75,1.2,20.85
2017-09-17,18.83,24.94,14.64,71.66,1.29,1.67,21.18
2017-09-18,20.55,29.12,12.78,51.83,0.0,2.37,25.37
2017-09-19,18.68,26.55,12.26,64.24,0.32,2.84,24.71
2017-09-20,19.41,26.72,14.2,71.34,2.71,3.86,17.05
2017-09-21,18.78,26.13,12.82,70.85,1.38,3.43,18.7
2017-09-22,19.06,26.78,12.78,55.57,0.09,2.4,24.03
2017-09-23,18.65,25.53,11.95,55.92,0.03,1.04,24.57
2017-09-24,19.85,28.36,11.19,52.51,0.13,2.32,14.37
2017-09-25,20.03,28.06,13.19,58.16,0.02,2.75,26.4
2017-09-26,20.52,28.1,13.58,57.26,0.03,2.7,24.6
2017-09-27,20.32,29.7,12.98,55.58,0.01,2.84,25.53
2017-09-28,20.25,29.33,13.41,58.07,0.25,3.39,25.8
2017-09-29,20.11,27.66,13.97,62.32,0.44,3.37,20.54
2017-09-30,19.8,27.55,13.18,58.4,0.19,3.36,22.55
2017-10-01,20.45,29.36,13.46,58.87,0.4,3.61,21.78
2017-10-02,20.21,29.1,13.03,56.42,0.07,3.16,24.83
2017-10-03,20.37,29.07,13.33,54.04,0.01,2.77,26.39
2017-10-04,20.05,29.78,12.35,51.93,0.04,3.02,27.75
2017-10-05,21.21,30.61,14.52,53.79,0.09,3.09,27.21
2017-10-06,21.05,30.42,14.07,53.19,0.0,3.1,27.27
2017-10-07,20.79,30.27,13.63,54.62,0.02,3.09,26.01
2017-10-08,20.67,28.66,14.51,59.09,2.71,2.94,26.01
2017-10-09,20.37,27.89,14.44,65.75,2.53,2.44,25.05
2017-10-10,21.13,28.71,14.85,58.5,1.48,2.15,24.76
2017-10-11,21.21,29.45,13.15,58.9,0.84,2.12,23.02
2017-10-12,20.56,27.45,15.93,68.72,12.13,2.01,22.9
2017-10-13,20.53,26.81,15.48,70.51,2.28,2.26,21.46
2017-10-14,19.33,27.69,14.32,60.35,0.59,2.48,21.01
2017-10-15,20.31,27.5,13.99,63.37,0.33,1.95,24.95
2017-10-16,20.47,27.86,13.76,64.51,0.45,2.05,23.33
2017-10-17,20.48,25.84,15.08,64.77,0.39,1.19,22.57
2017-10-18,21.29,28.05,14.31,63.51,0.24,2.16,19.76
2017-10-19,19.34,24.72,16.23,80.68,7.51,2.54,21.84
2017-10-20,20.32,27.14,15.65,73.65,2.45,2.31,21.24
2017-10-21,19.85,26.75,14.27,67.62,0.62,3.18,14.64
2017-10-22,20.12,29.77,12.96,54.44,0.04,2.64,28.05
2017-10-23,19.95,27.93,13.77,64.1,0.41,2.6,20.14
2017-10-24,20.01,27.47,13.34,66.89,1.92,2.34,19.97
2017-10-25,20.12,27.17,15.19,76.37,4.89,3.74,18.11
2017-10-26,19.33,25.93,15.12,77.29,8.97,4.1,20.01
2017-10-27,19.49,25.36,15.74,78.1,5.93,3.91,23.86
2017-10-28,19.74,27.23,15.2,75.56,3.31,3.81,23.92
2017-10-29,19.14,25.41,14.88,76.96,5.4,4.35,21.68
2017-10-30,19.13,26.45,14.02,69.98,0.37,4.1,20.19
2017-10-31,19.53,27.19,13.27,63.57,0.08,3.15,25.05
2017-11-01,19.36,26.89,14.08,69.34,2.44,3.05,19.26
2017-11-02,18.66,25.86,13.13,76.26,5.82,3.4,13.06
2017-11-03,18.81,25.71,13.62,76.5,7.15,2.83,15.2
2017-11-04,18.97,26.0,13.97,76.77,6.59,2.95,16.74
2017-11-05,18.01,23.7,13.84,76.74,5.21,2.68,16.05
2017-11-06,19.11,26.79,13.67,72.93,4.38,2.79,17.71
2017-11-07,18.99,25.32,14.72,77.63,5.15,3.17,16.42
2017-11-08,18.9,25.11,15.06,81.91,17.59,3.39,18.69
2017-11-09,18.77,24.29,15.64,82.87,7.87,3.8,19.2
2017-11-10,18.66,23.79,15.01,83.75,9.85,3.61,18.0
2017-11-11,18.84,25.18,14.35,80.3,1.94,3.35,20.81
2017-11-12,18.9,24.84,15.0,78.95,1.02,3.69,20.88
2017-11-13,18.82,25.02,13.91,79.09,4.05,3.16,20.28
2017-11-14,18.37,23.36,14.9,82.01,4.51,3.55,15.16
2017-11-15,17.71,22.35,14.28,81.24,5.44,3.47,21.89
2017-11-16,18.09,24.62,13.21,80.13,2.4,3.38,21.72
2017-11-17,18.69,24.99,14.42,78.93,0.42,3.91,24.38
2017-11-18,18.77,24.77,14.63,77.55,0.96,3.72,21.2
2017-11-19,18.52,24.6,14.63,79.49,1.97,3.84,14.46
2017-11-20,18.6,25.24,14.38,77.15,0.9,3.49,19.88
2017-11-21,18.53,24.98,13.56,73.89,0.22,3.29,22.98
2017-11-22,18.53,24.91,13.57,76.94,1.55,2.72,20.22
2017-11-23,19.38,25.71,14.59,76.39,1.15,2.94,21.71
2017-11-24,19.17,24.97,15.28,80.05,4.32,3.2,21.56
2017-11-25,18.93,25.71,15.3,78.32,1.36,3.49,19.62
2017-11-26,18.51,25.55,14.02,74.56,0.87,3.66,21.13
2017-11-27,18.19,25.84,11.73,72.38,0.05,3.3,25.25
2017-11-28,19.13,26.7,13.02,73.9,0.87,2.78,25.0
2017-11-29,19.18,25.36,15.01,76.55,2.06,3.51,25.3
2017-11-30,18.76,24.99,14.84,80.25,2.41,3.94,20.87
2017-12-01,19.26,26.63,14.49,70.78,0.28,3.45,24.27
2017-12-02,19.16,26.47,13.13,68.12,0.2,3.06,25.4
2017-12-03,19.47,26.51,14.31,70.07,0.06,3.24,25.84
2017-12-04,19.2,26.72,13.74,69.28,0.87,3.52,24.83
2017-12-05,18.69,25.66,13.25,74.72,4.31,3.28,23.24
2017-12-06,18.77,25.59,14.6,77.22,3.78,3.3,21.82
2017-12-07,19.36,26.12,14.66,76.33,2.51,3.33,22.65
2017-12-08,19.27,25.65,15.25,76.2,3.07,3.78,19.31
2017-12-09,17.92,23.56,14.44,82.17,4.04,3.91,22.62
2017-12-10,17.69,24.55,11.87,67.1,0.08,3.68,25.59
2017-12-11,17.85,24.59,12.18,73.18,1.34,3.69,24.0
2017-12-12,18.51,25.93,13.23,67.69,0.13,3.87,26.14
2017-12-13,18.23,25.76,11.18,69.62,0.0,3.49,25.27
2017-12-14,19.65,27.91,11.71,63.65,0.0,2.69,20.93
2017-12-15,20.01,27.14,13.73,68.11,0.0,2.66,23.37
2017-12-16,20.39,27.26,14.87,65.86,0.0,3.51,24.43
2017-12-17,19.3,26.35,14.08,70.44,0.14,3.6,24.33
2017-12-18,18.68,25.18,14.59,76.48,1.75,4.3,24.8
2017-12-19,18.29,24.49,14.66,78.77,1.93,4.44,16.54
2017-12-20,17.84,23.61,13.28,72.79,0.34,4.29,23.36
2017-12-21,17.98,25.52,11.16,62.53,0.01,3.79,25.45
2017-12-22,18.19,25.67,11.66,62.91,0.0,3.43,23.69
2017-12-23,18.93,26.62,12.25,63.22,0.0,3.21,25.25
2017-12-24,18.87,26.27,11.9,57.11,0.0,3.06,25.52
2017-12-25,19.24,27.03,13.28,53.46,0.0,3.36,20.19
2017-12-26,19.03,27.09,12.03,58.49,0.0,3.24,24.98
2017-12-27,18.82,27.4,11.3,59.53,0.01,3.35,26.67
2017-12-28,19.13,27.34,11.68,61.06,0.0,3.55,26.58
2017-12-29,19.62,28.02,12.55,62.6,0.0,3.12,24.54
2017-12-30,19.7,28.29,12.28,59.24,0.0,3.52,24.8
2017-12-31,20.12,28.57,12.96,54.8,0.0,2.71,22.81
2018-01-01,21.1,29.82,13.72,50.86,0.0,1.55,21.26
2018-01-02,20.51,28.03,13.8,58.54,0.4,0.69,20.6
2018-01-03,19.64,25.38,15.69,69.28,1.6,1.34,17.1
2018-01-04,18.49,23.1,14.05,71.65,0.56,1.55,9.38
2018-01-05,19.45,26.08,13.74,59.72,0.0,1.77,19.09
2018-01-06,19.2,26.4,12.71,60.43,0.01,2.03,15.76
2018-01-07,19.63,26.56,13.78,57.82,0.01,1.56,19.83
2018-01-08,20.54,28.99,12.27,51.44,0.0,1.51,23.25
2018-01-09,20.85,27.38,15.31,50.95,0.02,1.04,18.06
2018-01-10,19.98,26.56,14.66,58.02,0.12,1.83,19.49
2018-01-11,19.14,25.19,14.11,57.35,0.07,2.51,16.28
2018-01-12,19.08,26.01,12.65,56.98,0.01,3.16,22.08
2018-01-13,18.71,26.83,12.07,52.41,0.02,3.0,25.24
2018-01-14,20.27,29.72,11.45,45.22,0.02,2.09,25.76
2018-01-15,20.5,29.92,12.49,39.63,0.0,2.31,26.0
2018-01-16,20.19,29.7,11.9,42.55,0.0,2.54,25.68
2018-01-17,20.8,29.79,12.98,51.04,0.09,2.83,24.51
2018-01-18,21.47,30.83,12.95,48.61,0.0,2.59,23.29
2018-01-19,21.55,30.17,14.93,56.3,0.06,3.38,22.69
2018-01-20,20.62,28.51,13.75,58.57,0.08,3.69,25.87
2018-01-21,19.92,28.69,12.68,51.5,0.04,3.66,27.37
2018-01-22,19.9,28.82,12.11,50.72,0.02,3.89,27.13
2018-01-23,19.82,28.23,11.97,52.18,0.01,3.56,26.93
2018-01-24,20.41,28.89,12.67,54.5,0.11,2.91,25.93
2018-01-25,21.22,29.54,14.09,57.2,0.41,2.63,22.37
2018-01-26,21.28,27.22,16.22,59.24,0.43,1.8,19.14
2018-01-27,21.43,29.39,14.63,56.73,0.02,3.42,24.9
2018-01-28,21.1,30.1,13.26,54.09,0.01,2.8,26.97
2018-01-29,21.1,30.48,13.08,47.45,0.0,2.82,27.71
2018-01-30,21.57,30.59,13.52,44.61,0.0,3.04,24.78
2018-01-31,20.15,25.72,14.21,57.64,0.02,3.39,23.23
2018-02-01,20.87,28.67,14.76,61.26,0.0,4.3,27.4
2018-02-02,20.41,28.07,14.01,63.27,0.01,4.33,27.88
2018-02-03,20.64,29.08,14.42,55.69,0.0,3.78,28.26
2018-02-04,20.54,29.16,12.45,54.04,0.0,3.54,27.6
2018-02-05,20.79,27.73,15.41,62.51,0.84,3.92,26.76
2018-02-06,20.45,28.02,13.85,60.48,0.16,4.22,25.65
2018-02-07,20.04,27.98,14.3,48.37,0.01,4.22,25.11
2018-02-08,19.21,28.18,11.62,38.67,0.0,3.64,27.01
2018-02-09,19.45,28.74,11.02,42.92,0.0,3.42,23.59
2018-02-10,19.58,28.24,11.87,52.53,0.07,3.81,27.54
2018-02-11,20.1,28.01,14.11,65.17,0.52,4.4,26.46
2018-02-12,19.82,27.39,13.77,58.64,0.04,4.19,25.56
2018-02-13,19.98,28.13,11.85,53.21,0.04,4.18,26.15
2018-02-14,20.21,27.02,14.67,65.56,1.06,4.1,23.82
2018-02-15,20.47,27.94,14.58,62.53,0.05,4.3,25.53
2018-02-16,20.5,28.08,14.76,60.65,0.12,3.95,27.18
2018-02-17,20.05,27.84,12.26,62.43,0.05,3.67,25.69
2018-02-18,20.89,28.03,14.12,59.52,0.04,3.82,25.36
2018-02-19,21.78,29.36,14.53,58.47,0.15,3.56,25.72
2018-02-20,21.13,28.45,15.0,62.43,2.33,3.49,23.8
2018-02-21,22.38,30.18,15.21,54.1,0.01,3.7,25.5
2018-02-22,22.03,30.02,15.41,55.85,0.16,3.71,26.87
2018-02-23,21.39,29.88,14.5,55.61,0.28,3.6,27.17
2018-02-24,21.25,30.26,12.07,54.05,0.27,3.59,27.62
2018-02-25,22.76,30.72,15.79,53.7,0.08,3.31,27.34
2018-02-26,22.88,31.48,14.71,47.02,0.0,3.11,27.97
2018-02-27,22.23,30.21,13.96,47.99,0.01,3.07,26.45
